thread_id,full_conversation,total_turns,customer_turns,company_turns,length_bucket,dm_signal,escalation_signal,intent,interaction_type,resolution_status,evaluation_quality
GWR_000137,"Customer: @GWRHelp morning.  What's happening between frome grime and Westbury.  No train no info. Thanks
GWRHelp: @750506 Hi Karen. Sorry for the delay and lack of info. Are you waiting for the 06:45 service? Lewis
Customer: @GWRHelp Yes.... info coming through now at station but I'll miss Westbury connection
GWRHelp: @750506 Glad to see information is now being provided. Apologies for the problems the delay will cause for your onward journey. Lewis
Customer: @GWRHelp Thanks Lewis. Info not good enough at station. kept changing and no reason. On train now.  Long wait at Westbury for next train. Thanks",5,3,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000138,"Customer: @GWRHelp hello, I am booked onto Gloucester to Hunts next Tuesday, part of my journey is via tube, is the price included in my fare, or not?
GWRHelp: @635509 Hi Gemma. Have you purchased your ticket yet please? - Josh
Customer: @GWRHelp Yes, purchased a few weeks ago. I go Glos-Paddington, Paddington-Kings Cross, and Kings Cross to Hunts
GWRHelp: @635509 Can you PM me a picture of the ticket or your booking reference please? - Josh",4,2,2,,FALSE,FALSE,BOOKING / TICKETS,question,unresolved,good_candidate
GWR_000139,"Customer: I think you're the only reason I get angry @GWRHelp
GWRHelp: @524988 Hi Emily. Really sorry to hear this. What issue have you had please? - Josh
Customer: @GWRHelp Trains cancelled this morning now I'm delayed getting home from Ealing
GWRHelp: @524988 Apologies for the poor experiences today Emily. Delays have been due to signalling issues between Paddington and Ealing - Josh",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000140,"Customer: @GWRHelp why can't I see any train options and times for December 26? This is for a journey from Cornwall to Bristol.
GWRHelp: @357321 Hi Yiota. Trains don't run on Christmas and Boxing day. Lewis",2,1,1,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,resolved,good_candidate
GWR_000141,"GWRHelp: Rolling out across our network from October. More seats, more trains, more adventures. Book now at https://t.co/vE4KK30mls. Terms Apply. https://t.co/Lk6eelZrXv
Customer: @GWRHelp Let’s hope the staff are a little less aggressive when enforcing no ticket policies that don’t exist!
GWRHelp: @725855 Can you explain what has happened please, Marcus? - Jordan https://t.co/Fg4VGS9qNo
Customer: @GWRHelp Maybe having trains run on time or add some carriages to already struggling trains which can’t handle their own loads. Bristol to London is not a problem, sort out your other stations, such as Weston-super-Mare.
GWRHelp: @726974 Hi Kevin. Sorry for the busy conditions on your journeys with us. The introduction of our new trains means that we will be able move our existing trains around and distribute these to areas that require increased capacity. Natalie
Customer: @GWRHelp I heard from GWR staff that the HS trains will be sold to another firm once the new trains are fully working.  Two trains an hour which are over crowded, delayed or often cancelled as they have been in the pasts few weeks is not great for a large town.
GWRHelp: @726974 We are in the process of introducing newer Turbo Trains. Some of our brand new trains will each Weston-Super-Mare in the evening and some HSTs will be retained to run between Penzance and Cardiff. - Jordan
Customer: @GWRHelp But we already get highspeed from 7pm I’m on about having actual running trains throughout the day, that you don’t get crammed into at Bristol or left on the platform because the 2 or 3 coach train is to full.
GWRHelp: @726974 Other High Speed Trains operate earlier at 1717 and 1820 to Weston-Super-Mare. Sorry you are unhappy with the current provision, I'll feedback. - Jordan
Customer: @GWRHelp Thank you as someone who frequently gets the train from WSM through Bristol then down to Bath, London or Cardiff, sometimes other places. If there are only two or three trains an hour, usually packed, I am often left stranded till a train can be boarded, causing me to be late.
GWRHelp: nan",11,5,6,,FALSE,FALSE,OTHER,other,unresolved,bad_candidate
GWR_000142,"Customer: Complete overcrowding again on @GWRHelp arguably unsafe for elderly passengers currently on board and certainly not comfortable. Ridiculous this happens in a modern society.
GWRHelp: @651532 Hi Ash, sorry for any discomfort which train are you on? -Andy
Customer: @GWRHelp The delayed 16:41 from Bristol Temple Meads to Great Malvern.
GWRHelp: @651532 Really sorry for any discomfort caused on the service this evening Ash. The trains are designed to safely carry standing customers as well as seated  - Josh
Customer: @GWRHelp @651532 From RAIB Report 02/2017 on the low-speed collision of two GWR trains at Plymouth: https://t.co/PDSRkeAZpU",5,3,2,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000143,"Customer: Hey @GWRHelp this will be the sixth train in a row that was late departing from either Reading or Paddington. Most around 15mins. No compensation on my ticket?
GWRHelp: @157029 Hi Daniel. Sorry to hear this. What service are you referring to please? Also, what ticket do you hold? Rachel
Customer: @GWRHelp 16-25 zone 1-6 travelcard.",3,2,1,,FALSE,FALSE,REFUND / COMPENSATION,question,unresolved,good_candidate
GWR_000144,"Customer: My first visit to @131134 Kirk House - on a lovely new @GWRHelp train!
GWRHelp: @131133 @131134 I hope you have a lovely journey and a great day David! :) Natalie",2,1,1,,FALSE,FALSE,OTHER,other,resolved,bad_candidate
GWR_000145,"Customer: @GWRHelp Big shout out to Kirk the onboard guard who helped us get our tickets on the 2202 North Camp to Gatwick. #superservice #topbloke
GWRHelp: @336768 Hi Jessica. Glad Kirk was able to help today. I'll make sure his manager gets to read this. Natalie
Customer: @GWRHelp @40301 @336768  https://t.co/dDC1efxBz7",3,2,1,,FALSE,FALSE,OTHER,other,resolved,bad_candidate
GWR_000146,"Customer: @GWRHelp why is this 2120 from Paddington just sitting at Paddington at 2123?
Customer: @GWRHelp Every stop before we got going
GWRHelp: @281913 We don't have a 2120 departure, Eamonn. Are you referring to 2115? - Jordan
Customer: @GWRHelp I was waiting for the 2115 but the first announcement was for the 2120. When that was boarding the 2115 still didn't have a platform.
Customer: @GWRHelp In fact I mean the 2117. Either way it was another night of complete absence of communication from GWR. Cheers
GWRHelp: @281913 Sorry for the disruption this evening. This was due to an earlier broken down train. - Jordan
GWRHelp: nan
GWRHelp: nan",8,4,4,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,resolved,good_candidate
GWR_000147,"Customer: @GWRHelp Hello, do I need to book a bike in advance for a OLF to BRI journey tomorrow? Thank you!
GWRHelp: @153781 Hi Hannah. Can you confirm the scheduled departure time of this service please? Rachel
Customer: @GWRHelp Sure 09.11 from OLF, returning on 16.48 from BRI
GWRHelp: @153781 Thanks for confirming. Reservations won't be required for these services. Rachel",4,2,2,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,resolved,good_candidate
GWR_000148,"Customer: @GWRHelp has the 8.28 from Lawrence Hill ever been on time? https://t.co/o5ClER7wkJ
GWRHelp: @318685 Hi Piers. It's expected to run 7 minutes late. Sorry for any problems this delay causes. Lewis
Customer: @GWRHelp Thanks Lewis. I am on it now. Just 9 minutes late today. Has it been on time at all this week?
GWRHelp: @318685 It's been late every day this week I'm afraid. Wednesday was its best day, it arrived 1 minute late. Lewis
Customer: @GWRHelp Fingers crossed for next week!",5,3,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,question,resolved,good_candidate
GWR_000149,"Customer: @GWRHelp yet on the service update says that the trains are able to run normally now??
GWRHelp: @311931 Hello Louise. There is a fault with the signalling system and replacement services are in operation. - Jordan
Customer: @GWRHelp There was but it was supposed to be fixed but is still showing not??",3,2,1,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,unresolved,good_candidate
GWR_000150,"Customer: @GWRHelp where’s the 1:01 from Reading to Oxford? Display says it’s “on time” but no sign of it...
GWRHelp: @404237 Hello Will, we have the 01:01 departure from Reading showing as on the approach to Didcot Parkway, currently 3 minutes late. - Ellie
Customer: @GWRHelp Thanks Ellie! It did turn up - was just worried about accidentally missing the last train because it had changed platform or something...
GWRHelp: @404237 It was originally 9 minutes late from Reading so I understand completely! :-) Glad to hear you're on board. - Ellie",4,2,2,,FALSE,FALSE,ROUTE / TIMETABLE / STATION,question,resolved,good_candidate
